Photo ID;Title;Description;Photo URL;Photo date;Photo height;Photo width;Photo Licence;Album ID;Album name;Source URL;Tags
28076619841.0;EVA 4 activity on Flight Day 7 - handheld camera views;Astronaut Joseph R. Tanner, STS-82 mission specialist, is backdropped against Earth's limb and a sunburst effect in this 35mm frame exposed by astronaut Gregory J. Harbaugh, mission specialist, his extravehicular activity (EVA) crew mate. Harbaugh's torso is reflected in Tanner's helmet visor. The two were making their second EVA and the fourth one of five for the crew, in order to service the Hubble Space Telescope (HST). A checklist of tasks is attached to Tanner's left arm for quick reference.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/ca040f7c80c62356d278bd1c25c9b1c8;2016-07-07;2145.0;3000.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3A;https://www.flickr.com/photos/nasahubble/28076619841/in/album-72157670398668400;hubble hubblespacetelescope nasa servicingmission servicingmission3a sts103
27924269112.0;Scott D. Altman;While seated at the commander's station, astronaut Scott D. Altman, STS-125 commander, participates in a post insertion/de-orbit training session in the crew compartment trainer (CCT-2) in the Space Vehicle Mockup Facility at Johnson Space Center. Altman is wearing a training version of his shuttle launch and entry suit.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/21f7c9fbdfe4713b4b69e7250e168920;2016-07-01;2040.0;3072.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 4;https://www.flickr.com/photos/nasahubble/27924269112/in/album-72157670398668400;hubble hubblespacetelescope nasa sts125 servicingmission4 hubbleservicingmission shuttlemission spaceshuttle astronaut johnsonspacecenter
27990756236.0;Astronaut John M. Grunsfeld EVA;In Columbia's cargo bay, astronaut John M. Grunsfeld (foreground), payload commander, signals to a crewmate inside the crew cabin. He had just raised his helmet visor's sun shield. Astronauts Grunsfeld and Richard M. Linnehan (out of frame), mission specialist, participating in the first of their assigned STS-109 space walks to perform work on the Hubble Space Telescope (HST), went on to replace the giant telescope’s starboard solar array. Their seven-hour space walk ended at 7:38 a.m. (CST) or 13:38 GMT March 4, 2002.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/027f9f1eae28f24122bf25862a4a3122;2016-07-01;1991.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27990756236/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27990754086.0;Astronauts James H. Newman and Michael J. Massimino EVA;With his feet secured on a platform connected to the remote manipulator system (RMS) robotic arm of the Space Shuttle Columbia, astronaut Michael J. Massimino, mission specialist, hovers over the shuttle's cargo bay while working in tandem with astronaut James H. Newman, mission specialist, during the STS-109 mission's second day of extravehicular activity (EVA). Inside Columbia's cabin, astronaut Nancy J. Currie, mission specialist, controlled the RMS. The image was recorded with a digital still camera.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/97bc059c121abbe2e9242aeaf315e079;2016-07-01;2000.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27990754086/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27411460624.0;STS-109 Orbit 3 Team;The members of the STS-109 Orbit 3 Team pose for a group portrait in the shuttle flight control room (WFCR) in Houston’s Mission Control Center (MCC). Flight director Jeff Hanley is visible in the center foreground.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/1d8c09039d0dbea93791c576f45007bb;2016-07-01;2400.0;3000.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27411460624/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27411443714.0;Astronauts John M. Grunsfeld and Richard M. Linnehan;Astronauts John M. Grunsfeld and Richard M. Linnehan, STS-109 payload commander and mission specialist, respectively, wearing the liquid cooling and ventilation garment that complements the Extravehicular Mobility Unit (EMU) space suit, are photographed on the mid deck of the Space Shuttle Columbia after the mission’s first session of extravehicular activity (EVA). The EVA-1 team replaced one of the telescope’s two second-generation solar arrays, which is also known as SA2, and a Diode Box Assembly. The solar array was replaced with a new, third-generation solar array, which is called SA3. The space walkers also did some prep work for STS-109’s other space walks.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/697951726091e29c06eed5b77f06ffaa;2016-07-01;1976.0;2968.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27411443714/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27990759176.0;Hubble Space Telescope;The base of the Hubble Space Telescope is latched down on a special support structure in the cargo bay of the Space Shuttle Columbia. The bay's Flight Support System, as the structure (partially visible at bottom frame)is called, will hold the telescope for the next week, turning and tilting it as needed for the spacewalking work. Astronaut Nancy J. Currie, mission specialist, was in control of the Shuttle's remote manipulator system (RMS) robotic arm and astronaut Scott D. Altman, mission commander, was at the controls of the shuttle. The crew used a digital still camera to record a series of images documenting the fourth docking of a shuttle to the giant telescope during its tenure in space.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/00118f4adf4b757603fe7a1056194bf6;2016-07-01;2008.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27990759176/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27990757386.0;Astronaut John M. Grunsfeld;Astronaut John M. Grunsfeld, payload commander, signals readiness for the first the first of his assigned STS-109 space walks to perform work on the Hubble Space Telescope (HST). Astronauts Grunsfeld and Richard M. Linnehan later donned their helmets and the remainder pieces of their extravehicular mobility unit (EMU) space suits and egressed the Space Shuttle Columbia, eventually replacing the giant telescope’s starboard solar array during a space walk that ended at 7:38 a.m. (CST) or 13:38 GMT March 4, 2002.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/981fc84a13db083689d5d96af849e751;2016-07-01;2064.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27990757386/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27990758796.0;Astronaut Duane G. Carey;Astronaut Duane G. Carey, STS-109 pilot, looks over a reference manual during capture and latch operations with the Hubble Space Telescope. The image was recorded with a digital still camera.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/4800531125ae8e3e0ed0e12dad21738b;2016-07-01;2008.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27990758796/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27411443784.0;Hubble Space Telescope;The Hubble Space Telescope (HST), with its normal routine temporarily interrupted, gets closer and closer to its capture by the Space Shuttle Columbia prior to a week of servicing and upgrading by the STS-109 astronaut crew. The shuttle's Remote Manipulator System (RMS) robotic arm was used to snare the telescope and latch it down into the cargo bay.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/8b9c7a45be50024902bdf8e688794793;2016-07-01;1980.0;2964.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27411443784/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27990748366.0;Hubble Space Telescope;The Hubble Space Telescope, sporting new solar arrays and other important but less visible new hardware, begins its separation from the Space Shuttle Columbia. The STS-109 crew deployed the giant telescope at 4:04 a.m. CST (1004 GMT), March 9, 2002. Afterward, the seven crew members began to focus their attention to the trip home, scheduled for March 12. The STS-109 astronauts conducted five space walks to service and upgrade Hubble. This image was recorded with a digital still camera.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/6b0d82fc77802c1a9dc46b46bebe5e48;2016-07-01;1996.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27990748366/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27990747406.0;Hubble Space Telescope;The Hubble Space Telescope (HST), appearing as a tiny, almost indistinguishable glowing mass, distances itself from the Space Shuttle Columbia following its release on March 9, 2002. Considering its original deployment in 1990 and three previous servicing missions, this marked the fifth time a shuttle has bidden farewell to the giant telescope. This image was recorded with a digital still camera.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/bbd68072a3cae6a25ec71843bdce68aa;2016-07-01;1991.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27990747406/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27411446094.0;Hubble Space Telescope;The Hubble Space Telescope (HST) distances itself from the Space Shuttle Columbia following its release on March 9, 2002. Considering its original deployment in 1990 and three previous servicing missions, this marked the fifth time a shuttle has bade farewell to the giant telescope. This image was recorded with a digital still camera.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/ac649613f9623abf26a8f85be160a3e1;2016-07-01;1996.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27411446094/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27411451804.0;Astronaut John M. Grunsfeld EVA;Astronaut John M. Grunsfeld, payload commander, waves at a crewmate inside Space Shuttle Columbia's crew cabin during a brief break in work on the Hubble Space Telescope (HST) in the cargo bay of the shuttle during the STS-109 mission's third space walk. The primary purpose of the extravehicular activity (EVA) of astronauts Grunsfeld and Richard M. Linnehan was to replace the Power Control Unit on the giant telescope. The image was recorded with a digital still camera by one of Grunsfeld's crew mates inside Columbia's cabin.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/2d4757d760c9e3fe1c1566f7c62c0f0f;2016-07-01;1991.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27411451804/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27990755126.0;Astronaut Richard M. Linnehan EVA;Astronaut Richard M. Linnehan, mission specialist, works on the Hubble Space Telescope (HST) in the cargo bay of the Space Shuttle Columbia during the STS-109 mission's third space walk. The primary purpose of the extravehicular activity (EVA) of astronauts Linnehan and John M. Grunsfeld was to replace the Power Control Unit on the giant telescope. The image was recorded with a digital still camera by one of Linnehan's crew mates inside Columbia's crew cabin.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/ee13bb9fffe1abea78d89e4660aee2b7;2016-07-01;2000.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27990755126/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27411458404.0;Jeff Hanley and Bryan P. Austin;Flight directors Jeff Hanley (standing) and Bryan P. Austin watch the large screens from their consoles in the shuttle flight control room (WFCR) in Houston’s Mission Control Center (MCC) during the STS-109 Hubble Space Telescope (HST) servicing mission.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/5894b6d2169e80bd9a937d890198df15;2016-07-01;1728.0;1152.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27411458404/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27947788761.0;Astronaut Duane G. Carey;On the mid deck of the Space Shuttle Columbia, astronaut Duane G. Carey, STS-109 pilot, works with the extravehicular mobility unit (EMU) space suit of one of his crewmates. Astronauts James H. Newman and Michael J. Massimino, mission specialists, were about to begin the fourth space walk of the mission to perform several tasks on the Hubble Space Telescope (HST). The image was recorded with a digital still camera.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/0270c9448e2734a5e7ffde610a5c3637;2016-07-01;1996.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27947788761/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27411449384.0;Astronaut Duane G. Carey;"Astronaut Duane G. Carey, STS-109 pilot, takes a leisurely &quot;spin&quot; on the bicycle ergometer on the mid deck of the Space Shuttle Columbia, while waiting to assist Flight Day 7's assigned space walkers--astronaut James H. Newman and Michael J. Massimino. The extravehicular mobility unit (EMU) space suits of the two can be seen in the background. The image was recorded with a digital still camera.";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/0228081236f465895ba0f00548172845;2016-07-01;3011.0;2008.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27411449384/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27411460484.0;STS-109 Orbit 3 Team;The members of the STS-109 Orbit 3 Team pose for a group portrait in the shuttle flight control room (WFCR) in Houston’s Mission Control Center (MCC). Flight director Jeff Hanley is visible in the center foreground.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/3c9a0a6a773f22c57f2a8f381aee9478;2016-07-01;2400.0;3000.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27411460484/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27411458114.0;Duane G. Carey with JSC Director Roy Estess;Astronaut Duane G. Carey (right foreground), STS-109 pilot, shakes hands with Johnson Space Center’s (JSC) Acting Director Roy Estess during the crew return ceremonies at Ellington Field. Also pictured are astronaut Scott D. Altman (left background), mission commander, and astronaut Steven A. Hawley, Director of Flight Crew Operations.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/1c87e6e2b3e5f9174d166cee44477057;2016-07-01;2008.0;3032.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 3B;https://www.flickr.com/photos/nasahubble/27411458114/in/album-72157670398668400;hubble hubblespacetelescope servicingmission nasa servicingmission3b sts109
27414177593.0;The Sombrero Galaxy;"Resembling a wide-brimmed hat with a tall bulge at the center, galaxy M104 is nicknamed the Sombrero Galaxy. Far larger than any hat on Earth, this Sombrero is 50,000 light-years wide. We see the galaxy nearly edge-on, so the dark dust in its pancake-like disk appears to bisect a large, white, rounded core of stars. Roughly 29 million light-years away, the Sombrero can be spotted with a modest telescope in the constellation Virgo.

Using Hubble, a team of astronomers led by John Kormendy of the University of Hawaii found evidence of a supermassive black hole at the center of the Sombrero Galaxy. Estimated to be as massive as a billion Suns, it's one of the heftiest black holes in the neighboring universe.

Hubble observations also reveal that the Sombrero Galaxy includes nearly 2,000 globular clusters — 10 times more than in our galaxy. Globular clusters are giant, spherical-shaped groups of stars that are sometimes older than the galaxy in which they reside. The Sombrero's globular clusters range from 10 billion to 13 billion years old, similar to those in the Milky Way.

Several teams of astronomers have used Hubble and telescopes on the ground to study the Sombrero's globular clusters. They've found that some clusters are rich in elements heavier than helium (which astronomers call &quot;metals&quot;) and some are poor. Among other findings, the observations reveal that the &quot;metal-rich&quot; clusters are concentrated in the galaxy's bulge and that they are typically smaller than the &quot;metal-poor&quot; ones. Such studies are helping astronomers figure out how ancient globular clusters developed early in the universe's history.

For more information, visit:
<a href=""http://hubblesite.org/news_release/news/2003-28"" rel=""nofollow"">hubblesite.org/news_release/news/2003-28</a>

Credit: NASA and The Hubble Heritage Team (STScI/AURA)";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/7354fe6d81e36c4c80cf538d86922730;2016-07-01;6429.0;11472.0;CC BY;7.21576698597e+16;Hubble Highlights;https://www.flickr.com/photos/nasahubble/27414177593/in/album-72157669859734000;hubblespacetelescope hubble nasa space astronomy nightsky messier104 m104 maysky virgo ngc4594 galaxy edgeongalaxy sombrerogalaxy globularclusters
27993301006.0;Hubble Frontier Field Abell 2744;"This long-exposure Hubble Space Telescope image of massive galaxy cluster  Abell 2744 is the deepest ever made of any cluster of galaxies. It shows some of  the faintest and youngest galaxies ever detected in space. Abell 2744, located in  the constellation Sculptor, appears in the foreground of this image. It contains  several hundred galaxies as they looked 3.5 billion years ago. The immense  gravity in Abell 2744 acts as a gravitational lens to warp space and brighten and  magnify images of nearly 3,000 distant background galaxies. The more distant  galaxies appear as they did longer than 12 billion years ago, not long after the big bang. 

This image is part of an unprecedented long-distance view of the universe from an ambitious collaborative project among the NASA Great Observatories called the Frontier Fields. As part of the project, select patches of the sky were photographed for the purpose of better understanding galaxy evolution. This visible-light and near-infrared composite image was taken with the Wide Field Camera 3.

For more information, visit:
<a href=""http://hubblesite.org/news_release/news/2014-01"" rel=""nofollow"">hubblesite.org/news_release/news/2014-01</a>

Credit: NASA, ESA, and J. Lotz, M. Mountain, A. Koekemoer, and the HFF Team (STScI)";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/587087ba2bab550a1e47e32054440511;2016-07-01;4360.0;3909.0;CC BY;7.21576698597e+16;Hubble Highlights;https://www.flickr.com/photos/nasahubble/27993301006/in/album-72157669859734000;hubblespacetelescope hubble nasa space astronomy galaxycluster frontierfields sculptor gravitationallens galaxyevolution galaxies abell2744
27414046424.0;Stephan's Quintet;"This portrait of Stephan's Quintet, also known as Hickson Compact Group 92, was taken by NASA's Hubble Wide Field Camera 3 (WFC3). Stephan's Quintet, as the name implies, is a group of five galaxies. However, studies have shown that group member NGC 7320, at upper left, is actually a foreground galaxy about 40 million light-years from Earth. The other members of the quintet reside 290 million light-years away. 

Three of the galaxies have distorted shapes, elongated spiral arms, and long, gaseous tidal tails containing myriad star clusters, proof of their close encounters. These interactions have sparked a frenzy of star birth in the central pair of galaxies. This drama is being played out against a rich backdrop of faraway galaxies. 

The galaxy group Stephan's Quintet is located in the constellation Pegasus.

For more information, visit:
<a href=""http://hubblesite.org/image/2575/news_release/2009-25"" rel=""nofollow"">hubblesite.org/image/2575/news_release/2009-25</a>

Credit: NASA, ESA, and the Hubble SM4 ERO Team";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/6d2fee67ddfa02a126c82793ed3ce26e;2016-07-01;5840.0;4894.0;CC BY;7.21576698597e+16;Hubble Highlights;https://www.flickr.com/photos/nasahubble/27414046424/in/album-72157669859734000;stephansquintet hubblespacetelescope hubble nasa space astronomy hicksoncompactgroup92 galaxies ngc7320 pegasus
28051108191.0;Astronauts Musgrave and Hoffman during first STS-61 EVA;Astronauts F. Story Musgrave (foreground) and Jeffrey A. Hoffman are pictured near the end of the first of five extravehicular activity?s (EVA). Musgrave works at the Solar Array Carrier (SAC) in the Space Shuttle Endeavour's cargo bay. Hoffman, anchored to a foot restraint mounted on the end of the Space Shuttle Endeavour's Remote Manipulator System (RMS) arm, waits to be maneuvered to the forward payload bay. The original solar array panels are partially visible at top, while their replacements remain stowed in foreground. The crew's second pair of space walkers -- astronauts Kathryn C. Thornton and Thomas D. Akers -- later changed the solar arrays on the mission's second EVA.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/98f2ea6ddd2d53dd1891753ef7ae847a;2010-09-02;4680.0;4656.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 1;https://www.flickr.com/photos/nasahubble/28051108191/in/album-72157670398668500;hubble hubblespacetelescope nasa servicingmission servicingmission1 sts61
27514174534.0;Astronaut Richard Covey at Commander's Station in Endeavour during STS-61;"Astronaut Richard O. Covey mans the commander's station on the Space Shuttle Endeavour during Flight Day 3 of the eleven-day mission to service the Hubble Space Telescope (HST). Covey wears a Texas A &amp; M University cap as a salute to members of the training staff who have A &amp; M connections. The crew was busy on this day preparing for the approach and grapple operations with the HST.";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/c0b64dee1332a08dad68d8af3b5248a1;2010-09-02;4314.0;2824.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 1;https://www.flickr.com/photos/nasahubble/27514174534/in/album-72157670398668500;hubble hubblespacetelescope nasa servicingmission servicingmission1 sts61
27139939569.0;Explosive tendencies;"Don’t be fooled! ESO 580-49, may seem tranquil and unassuming, but this spiral galaxy actually displays some explosive tendencies. 

In October of 2011, a cataclysmic burst of high-energy gamma-ray radiation — known as a gamma-ray burst, or GRB — was detected coming from the region of sky containing ESO 580-49. Astronomers believe that the galaxy was the host of the GRB, given that the chance of a coincidental alignment between the two is roughly 1 in 10 million. At a distance of around 185 million light-years from Earth, it was the second-closest gamma-ray burst (GRB) ever detected. 

Gamma-ray bursts are among the brightest events in the cosmos, occasionally outshining the combined gamma-ray output of the entire observable Universe for a few seconds. The exact cause of the GRB that probably occurred within this galaxy, cataloged as GRB 111005A, remains a mystery. Several events are known to lead to GRBs, but none of these explanations appear to fit the bill in this case. Astronomers have therefore suggested that ESO 580-49 hosted a new type of GRB explosion — one that has not yet been characterised.";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/b719ff6940e00bd8d70022084d4270ec;2017-12-04;728.0;1041.0;CC BY;7.21576677179e+16;Hubble's Latest;https://www.flickr.com/photos/nasahubble/27139939569/in/album-72157667717916600;eso58049
27946393571.0;Gregory J. Harbaugh;Close-up of Gregory J. Harbaugh during EVA.;https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/fc3d40fc894a956b7c3196c429d6a701;2016-07-01;1024.0;1536.0;CC BY;7.21576703987e+16;Hubble Servicing Mission 2;https://www.flickr.com/photos/nasahubble/27946393571/in/album-72157670398668400;hubble hubblespacetelescope servicingmission servicingmission2 sts82
28170254574.0;Decades of Discovery: NASA’s Exploration of Jupiter;"Launched on Aug. 5, 2011, NASA’s Juno mission maneuvered into orbit around Jupiter on July 4, 2016, joining a long tradition of discovery at the gas giant.

One of the brightest objects in the night sky, Jupiter has enthralled humans since ancient times. Today, scientists believe that learning more about the planet may be the key to discovering our solar system’s origins and formation. <a href=""http://www.nasa.gov/topics/solarsystem/features/young-jupiter.html"" rel=""nofollow"">They theorize</a> that Jupiter didn’t always rest where it is now, but that it moved throughout the solar system in its youth, disrupting the formation of Mars, influencing the formation and location of the asteroid belt, and more.

Scientists began to use space missions to unlock the planet’s secrets in the early 1970s when Juno’s earliest ancestors, Pioneer 10 and 11, launched. The pair of spacecraft reached the planet in late 1973 and early 1974. For the first time ever, scientists could obtain direct observations and close-up images of Jupiter, its moons, and the mysterious Great Red Spot.

From Pioneer’s findings, scientists were able to make numerous conclusions about Jupiter. They found that the planet is composed mostly of liquid, and that it has a magnetotail, an extension of its magnetic field, like Earth. This hinted at Jupiter’s composition and the possibility of a solid core. They also got a close look at Jupiter’s clouds – from 26,000 miles (about 42,000 km) – to determine weather patterns.

The Pioneer missions paved the way for a second set of Jupiter-focused missions in the late 1970s, Voyager 1 and 2. Launched in 1977, the spacecraft are most famous for traversing to the outermost portion of the solar system – Voyager 1 has even passed its outer limits and has now passed into the space between solar systems. In time, Voyager 2 and the Pioneer missions will also leave the solar system. The Voyager pair flew past Jupiter in 1979, taking more than 52,000 photos of the planet and its moons over the course of several months.

These images and accompanying observations sparked seemingly countless new discoveries. The data revealed many features of the weather on Jupiter, including the existence of lightning in the cloud tops and of hurricane-like storm systems. Plus, for the first time, scientists discovered the existence of active volcanoes elsewhere than Earth, on the planet’s moon Io.

The Galileo missions to Jupiter followed in the late 1980s. Unlike previous missions, this set of spacecraft – an atmospheric probe and an orbiter – were designed to orbit the planet rather than collect data on flyby. The probe was the first spacecraft to directly measure characteristics of Jupiter’s atmosphere – descending 95 miles (153 kilometers) into it before melting and vaporizing from the extreme heat. The probe passed 58 minutes of atmospheric data to the orbiter, which then transmitted it back to Earth. The data included measurements of Jupiter’s atmospheric elements and showed that their abundance differed from that of the Sun, providing insight into the planet’s formation.

The orbiter itself made numerous long-term observations about the Jupiter system, including finding evidence to support the theory that an ocean of water lies under the surface of the moon Europa and finding Jupiter’s ring system, a nearly invisible set of rings composed of dust created by meteoroid impacts with the planet’s four moons. In July 1994, Galileo also witnessed the collision of Comet Shoemaker-Levy 9 with Jupiter, the first observation of such an impact as it occurred on any planet besides Earth.

The Ulysses mission to study the Sun collected data on Jupiter’s magnetosphere while the planet provided a gravitational assist to change the spacecraft’s trajectory in 1992. The Cassini spacecraft also observed Jupiter in 2000 on its way to its target destination, Saturn. Cassini’s camera took 26,000 images of the planet and its moons and created the most detailed global color portrait of Jupiter ever produced at the time.

More recently, New Horizons, a mission to Pluto, added to these observations during its flyby of Jupiter in 2007, finding the planet changed since previous looks by NASA – the Galileo spacecraft burned up in Jupiter’s atmosphere in fall 2003. New Horizons spent about six months observing the Jupiter planet system during its flyby on the way to Pluto, further exploring its weather systems, moons and rings. Perhaps most notably, New Horizons saw about 36 volcanoes on Io and measured the temperature of lava, finding it similar to that of Earth-based volcanoes.

The Hubble Space Telescope has made multiple observations and taken numerous photos of Jupiter since its launch in April 1990. Hubble’s observations of the planet stretch over 26 years, and many of its observations are concurrent with other Jupiter missions, particularly Galileo. In fact, Hubble also witnessed the collision of Comet Shoemaker-Levy 9 with Jupiter, providing another perspective of the impact sites. Hubble’s observations of the gas giant have continued to the present day. In October 2015, Hubble photos showed changes in Jupiter’s Great Red Spot, and in June 2016, Hubble took awe-inspiring photos of auroras on the planet’s poles. Hubble’s observations of the solar system and the wider universe are expected to continue through 2020 and beyond.

Since Juno’s successful orbit insertion at Jupiter in July 2016, NASA has already released several images taken of the planet by the JunoCam camera. Juno will make observations about Jupiter’s atmosphere and magnetic and gravitational fields, providing more information about the planet’s structure so scientists can deepen their understanding of Jupiter’s origin and evolution. Any of these clues could begin to unravel the mystery of the solar system’s origins and formation.

Related information:
• <a href=""http://www.nasa.gov/mission_pages/juno/main/index.html"" rel=""nofollow"">www.nasa.gov/mission_pages/juno/main/index.html</a>
• <a href=""http://www.nasa.gov/centers/ames/missions/archive/pioneer10-11.html"" rel=""nofollow"">www.nasa.gov/centers/ames/missions/archive/pioneer10-11.html</a>
• <a href=""http://www.nasa.gov/mission_pages/voyager/index.html"" rel=""nofollow"">www.nasa.gov/mission_pages/voyager/index.html</a>
• <a href=""https://solarsystem.nasa.gov/galileo/index.cfm"" rel=""nofollow"">solarsystem.nasa.gov/galileo/index.cfm</a>
• <a href=""http://pluto.jhuapl.edu/Mission/The-Path-to-Pluto/Jupiter-Encounter.php"" rel=""nofollow"">pluto.jhuapl.edu/Mission/The-Path-to-Pluto/Jupiter-Encoun...</a>

Photo Credit: NASA, ESA, H. Weaver and E. Smith (STScI) and J. Trauger and R. Evans (NASA's Jet Propulsion Laboratory)

View the full press release <a href=""https://www.nasa.gov/feature/goddard/2016/decades-of-discovery-nasa-s-exploration-of-jupiter"" rel=""nofollow"">here</a>.

<b><a href=""http://www.nasa.gov/audience/formedia/features/MP_Photo_Guidelines.html"" rel=""nofollow"">NASA image use policy</a></b>

<b><a href=""https://www.nasa.gov/mission_pages/hubble/main/index.html"" rel=""nofollow"">NASA Hubble Space Telescope</a></b> 

<b>Follow us on <a href=""https://twitter.com/NASAHubble"" rel=""nofollow"">Twitter</a></b>";https://www.datastro.eu/api/v2/catalog/datasets/nasahubble/files/ddebb59eeb9bfffc8477844452acae99;2016-08-05;2048.0;1536.0;CC BY;7.21576677179e+16;Hubble's Latest;https://www.flickr.com/photos/nasahubble/28170254574/in/album-72157667717916600;
